Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
No,safeds,safeds.data.image.containers._image.__init__.89.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.964553
No,safeds,safeds.data.tabular.containers._column.__init__.89.4,87,86,60,6,0.9885057471264368,0.6896551724137931,2025-01-12 13:52:21.966553
No,safeds,safeds.data.tabular.containers._row.__init__.109.4,105,104,73,6,0.9904761904761905,0.6952380952380952,2025-01-12 13:52:21.967662
No,safeds,safeds.data.tabular.containers._table.__init__.385.4,110,109,76,6,0.990909090909091,0.6909090909090909,2025-01-12 13:52:21.968659
No,safeds,safeds.data.tabular.transformation._discretizer.__init__.31.4,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:21.968659
No,safeds,safeds.data.tabular.transformation._imputer.__init__.50.12,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.968659
No,safeds,safeds.data.tabular.transformation._imputer.__init__.87.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.969985
No,safeds,safeds.data.tabular.transformation._label_encoder.__init__.18.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.970620
No,safeds,safeds.data.tabular.transformation._one_hot_encoder.__init__.62.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.970620
No,safeds,safeds.data.tabular.transformation._range_scaler.__init__.27.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.971621
No,safeds,safeds.data.tabular.transformation._standard_scaler.__init__.13.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.972620
No,safeds,safeds.data.tabular.typing._column_type.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.973793
No,safeds,safeds.data.tabular.typing._column_type.__init__.131.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.973793
No,safeds,safeds.data.tabular.typing._column_type.__init__.176.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.974793
No,safeds,safeds.data.tabular.typing._column_type.__init__.221.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.974793
No,safeds,safeds.data.tabular.typing._column_type.__init__.266.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.976238
No,safeds,safeds.data.tabular.typing._column_type.__init__.311.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.976238
No,safeds,safeds.data.tabular.typing._column_type.__init__.349.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.977244
No,safeds,safeds.data.tabular.typing._schema.__init__.64.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.977244
No,safeds,safeds.exceptions._data.__init__.19.4,4,3,3,1,0.75,0.75,2025-01-12 13:52:21.977244
No,safeds,safeds.exceptions._data.__init__.37.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.978464
No,safeds,safeds.exceptions._data.__init__.48.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.978464
No,safeds,safeds.exceptions._data.__init__.66.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.979610
No,safeds,safeds.exceptions._data.__init__.80.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:21.979610
No,safeds,safeds.exceptions._data.__init__.99.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.979610
No,safeds,safeds.exceptions._data.__init__.106.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.980826
No,safeds,safeds.exceptions._data.__init__.113.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.980826
No,safeds,safeds.exceptions._data.__init__.120.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.982073
No,safeds,safeds.exceptions._data.__init__.132.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.982073
No,safeds,safeds.exceptions._data.__init__.142.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.983081
No,safeds,safeds.exceptions._data.__init__.149.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:21.983081
No,safeds,safeds.exceptions._data.__init__.156.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:21.983081
No,safeds,safeds.exceptions._data.__init__.163.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.984078
No,safeds,safeds.exceptions._generic.__init__.24.4,10,9,6,4,0.9,0.6,2025-01-12 13:52:21.984078
No,safeds,safeds.exceptions._generic.__init__.101.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.985343
No,safeds,safeds.exceptions._generic.__init__.169.4,6,5,4,2,0.8333333333333334,0.6666666666666666,2025-01-12 13:52:21.985343
No,safeds,safeds.exceptions._generic.__init__.228.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:21.986340
No,safeds,safeds.exceptions._ml.__init__.11.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.986340
No,safeds,safeds.exceptions._ml.__init__.25.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.987498
No,safeds,safeds.exceptions._ml.__init__.32.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.987498
No,safeds,safeds.exceptions._ml.__init__.46.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.987498
No,safeds,safeds.exceptions._ml.__init__.53.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.988637
No,safeds,safeds.exceptions._ml.__init__.67.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.989851
No,safeds,safeds.exceptions._ml.__init__.74.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.989851
No,safeds,safeds.ml.classical.regression._ada_boost.__init__.39.4,27,26,15,6,0.9629629629629629,0.5555555555555556,2025-01-12 13:52:21.990856
No,safeds,safeds.ml.classical.regression._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.990856
No,safeds,safeds.ml.classical.regression._gradient_boosting.__init__.37.4,27,26,15,6,0.9629629629629629,0.5555555555555556,2025-01-12 13:52:21.992027
No,safeds,safeds.ml.classical.regression._k_nearest_neighbors.__init__.34.4,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:21.992027
No,safeds,safeds.ml.classical.classification._logistic_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.992027
No,safeds,safeds.ml.classical.regression._random_forest.__init__.32.4,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:21.993030
No,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:21.993030
No,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,19,18,10,6,0.9473684210526315,0.5263157894736842,2025-01-12 13:52:21.994035
No,safeds,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,23,22,14,6,0.9565217391304348,0.6086956521739131,2025-01-12 13:52:21.994035
No,safeds,safeds.ml.classical.regression._lasso_regression.__init__.33.4,22,21,13,6,0.9545454545454546,0.5909090909090909,2025-01-12 13:52:21.995202
No,safeds,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.996215
No,safeds,safeds.ml.classical.regression._ridge_regression.__init__.34.4,23,22,14,6,0.9565217391304348,0.6086956521739131,2025-01-12 13:52:21.996215
No,safeds,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:21.996215
No,safeds,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,2025-01-12 13:52:21.997204
No,safeds,safeds.data.image.containers._image.from_file.46.4,5,4,3,2,0.8,0.6,2025-01-12 13:52:21.997204
No,safeds,safeds.data.image.containers._image.from_bytes.65.4,5,4,3,2,0.8,0.6,2025-01-12 13:52:21.997204
No,safeds,safeds.data.tabular.typing._column_type._data_type.31.4,40,39,28,3,0.975,0.7,2025-01-12 13:52:21.998586
No,safeds,safeds.data.tabular.typing._column_type.column_type_of_type.51.8,18,17,12,2,0.9444444444444444,0.6666666666666666,2025-01-12 13:52:21.998586
No,safeds,safeds.data.tabular.containers._column._from_pandas_series.55.4,43,42,30,4,0.9767441860465116,0.6976744186046512,2025-01-12 13:52:21.999764
No,safeds,safeds.data.tabular.typing._schema._from_pandas_dataframe.38.4,48,47,33,4,0.9791666666666666,0.6875,2025-01-12 13:52:21.999764
No,safeds,safeds.ml.classical.classification._random_forest.__init__.32.4,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:22.000761
No,safeds,safeds.ml.classical.classification._k_nearest_neighbors.__init__.34.4,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:22.000761
No,safeds,safeds.ml.classical.classification._support_vector_machine.__init__.100.12,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:52:22.000761
No,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,27,26,15,6,0.9629629629629629,0.5555555555555556,2025-01-12 13:52:22.001758
No,safeds,safeds.data.tabular.containers._table.get_column.587.4,77,76,50,5,0.987012987012987,0.6493506493506493,2025-01-12 13:52:22.001758
No,safeds,safeds.data.tabular.typing._schema.has_column.159.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.002756
No,safeds,safeds.data.tabular.typing._schema.get_column_type.185.4,10,9,6,3,0.9,0.6,2025-01-12 13:52:22.002756
No,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.003753
No,safeds,safeds.data.tabular.containers._time_series._as_table.219.4,195,194,130,7,0.9948717948717949,0.6666666666666666,2025-01-12 13:52:22.003753
No,safeds,safeds.data.tabular.containers._table.from_columns.244.4,114,113,78,6,0.9912280701754386,0.6842105263157895,2025-01-12 13:52:22.005049
No,safeds,safeds.data.tabular.containers._table.to_columns.2286.4,78,77,50,6,0.9871794871794872,0.6410256410256411,2025-01-12 13:52:22.006226
No,safeds,safeds.data.tabular.containers._tagged_table._as_table.273.4,195,194,130,7,0.9948717948717949,0.6666666666666666,2025-01-12 13:52:22.008259
No,safeds,safeds.data.tabular.containers._table._as_table.847.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.008259
No,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,228,227,157,8,0.9956140350877193,0.6885964912280702,2025-01-12 13:52:22.009261
No,safeds,safeds.ml.classical.classification._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.010258
No,safeds,safeds.ml.classical.classification._gradient_boosting.__init__.37.4,27,26,15,6,0.9629629629629629,0.5555555555555556,2025-01-12 13:52:22.010258
No,safeds,safeds.ml.classical.classification._support_vector_machine.__init__.50.4,19,18,10,6,0.9473684210526315,0.5263157894736842,2025-01-12 13:52:22.011414
No,safeds,safeds.data.image.containers._image.__eq__.92.4,10,9,6,3,0.9,0.6,2025-01-12 13:52:22.011414
No,safeds,safeds.data.image.containers._image._set_device.160.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.011414
No,safeds,safeds.data.tabular.containers._column.__eq__.116.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.012482
No,safeds,safeds.data.tabular.containers._row.__eq__.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.012482
No,safeds,safeds.data.tabular.containers._table.__eq__.426.4,1781,1780,1192,11,0.9994385176866929,0.6692869174620999,2025-01-12 13:52:22.017497
No,safeds,safeds.data.tabular.containers._row.sort_columns.462.4,324,323,216,9,0.9969135802469136,0.6666666666666666,2025-01-12 13:52:22.018496
No,safeds,safeds.data.tabular.containers._row.from_dict.40.4,108,107,74,8,0.9907407407407407,0.6851851851851852,2025-01-12 13:52:22.018496
No,safeds,safeds.data.tabular.containers._table.from_dict.213.4,113,112,77,8,0.9911504424778761,0.6814159292035398,2025-01-12 13:52:22.019493
No,safeds,safeds.data.tabular.typing._schema.to_dict.219.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.019493
No,safeds,safeds.data.tabular.containers._row.to_dict.495.4,17,16,9,4,0.9411764705882353,0.5294117647058824,2025-01-12 13:52:22.020896
No,safeds,safeds.data.tabular.containers._column.get_value.359.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 13:52:22.020896
No,safeds,safeds.data.tabular.containers._row.get_value.373.4,10,9,6,3,0.9,0.6,2025-01-12 13:52:22.020896
No,safeds,safeds.data.tabular.containers._table.to_dict.2248.4,79,78,51,6,0.9873417721518988,0.6455696202531646,2025-01-12 13:52:22.022290
No,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,195,194,130,7,0.9948717948717949,0.6666666666666666,2025-01-12 13:52:22.024794
No,safeds,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.024794
No,safeds,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.025868
No,safeds,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.025868
No,safeds,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.026911
No,safeds,safeds.data.tabular.containers._tagged_table.__sizeof__.168.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.026911
No,safeds,safeds.data.tabular.containers._time_series.__sizeof__.190.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.028299
No,safeds,safeds.data.tabular.typing._schema.__sizeof__.104.4,4,3,3,1,0.75,0.75,2025-01-12 13:52:22.028299
No,safeds,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.029298
No,safeds,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.029298
No,safeds,safeds.data.image.containers._image.width.176.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.030295
No,safeds,safeds.data.image.containers._image.height.188.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.030295
No,safeds,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.031294
No,safeds,safeds.data.image.containers._image.device.212.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.031294
No,safeds,safeds.data.image.containers._image.to_jpeg_file.227.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 13:52:22.031294
No,safeds,safeds.data.image.containers._image.to_png_file.244.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.032587
No,safeds,safeds.data.image.containers._image.resize.263.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.032587
No,safeds,safeds.data.image.containers._image.convert_to_grayscale.279.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.032587
No,safeds,safeds.data.image.containers._image.crop.301.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.033780
No,safeds,safeds.data.image.containers._image.flip_vertically.321.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.033780
No,safeds,safeds.data.image.containers._image.flip_horizontally.334.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.033780
No,safeds,safeds.data.image.containers._image.adjust_brightness.347.4,26,25,16,6,0.9615384615384616,0.6153846153846154,2025-01-12 13:52:22.035272
No,safeds,safeds.data.image.containers._image.add_noise.391.4,24,23,14,6,0.9583333333333334,0.5833333333333334,2025-01-12 13:52:22.035272
No,safeds,safeds.data.image.containers._image.adjust_contrast.419.4,26,25,16,6,0.9615384615384616,0.6153846153846154,2025-01-12 13:52:22.036378
No,safeds,safeds.data.image.containers._image.adjust_color_balance.462.4,30,29,18,6,0.9666666666666667,0.6,2025-01-12 13:52:22.037128
No,safeds,safeds.data.image.containers._image.blur.500.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.037128
No,safeds,safeds.data.image.containers._image.sharpen.519.4,26,25,16,6,0.9615384615384616,0.6153846153846154,2025-01-12 13:52:22.038127
No,safeds,safeds.data.image.containers._image.invert_colors.562.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.038127
No,safeds,safeds.data.image.containers._image.rotate_right.581.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.039126
No,safeds,safeds.data.image.containers._image.rotate_left.594.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.040122
No,safeds,safeds.data.image.containers._image.find_edges.607.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 13:52:22.040122
No,safeds,safeds.data.tabular.containers._column.__contains__.113.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.040122
No,safeds,safeds.data.tabular.containers._row.__contains__.132.4,5,4,3,2,0.8,0.6,2025-01-12 13:52:22.041478
No,safeds,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.041478
No,safeds,safeds.data.tabular.containers._column.__getitem__.155.4,96,95,66,6,0.9895833333333334,0.6875,2025-01-12 13:52:22.042513
No,safeds,safeds.data.tabular.containers._row.__getitem__.191.4,17,16,9,4,0.9411764705882353,0.5294117647058824,2025-01-12 13:52:22.043590
No,safeds,safeds.data.tabular.containers._column.__iter__.194.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.044589
No,safeds,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.044589
No,safeds,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.045583
No,safeds,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.045583
No,safeds,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.046581
No,safeds,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.046581
No,safeds,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.047737
No,safeds,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.047737
No,safeds,safeds.exceptions._data.__repr__.23.12,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.047737
No,safeds,safeds.data.tabular.typing._schema.__repr__.86.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.048811
No,safeds,safeds.data.tabular.typing._column_type.__repr__.134.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.048811
No,safeds,safeds.data.tabular.typing._column_type.__repr__.179.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.048811
No,safeds,safeds.data.tabular.typing._column_type.__repr__.224.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.050042
No,safeds,safeds.data.tabular.typing._column_type.__repr__.269.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.050042
No,safeds,safeds.data.tabular.typing._column_type.__repr__.314.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.051061
No,safeds,safeds.data.tabular.typing._column_type.__repr__.352.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.051691
No,safeds,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.051691
No,safeds,safeds.data.tabular.containers._row.__str__.283.4,101,100,63,7,0.9900990099009901,0.6237623762376238,2025-01-12 13:52:22.052942
No,safeds,safeds.data.tabular.transformation._imputer.__str__.53.12,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.052942
No,safeds,safeds.data.tabular.transformation._imputer.__str__.63.12,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.052942
No,safeds,safeds.data.tabular.transformation._imputer.__str__.72.12,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.052942
No,safeds,safeds.data.tabular.transformation._imputer.__str__.81.12,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.054354
No,safeds,safeds.data.tabular.typing._schema.__str__.114.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 13:52:22.054354
No,safeds,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.054354
No,safeds,safeds.exceptions._generic.__str__.244.4,5,4,3,2,0.8,0.6,2025-01-12 13:52:22.056673
No,safeds,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.057670
No,safeds,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.058672
No,safeds,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.059664
No,safeds,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.059664
No,safeds,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.060661
No,safeds,safeds.data.tabular.containers._column.none.446.4,4,3,2,2,0.75,0.5,2025-01-12 13:52:22.060661
No,safeds,safeds.data.tabular.containers._column.has_missing_values.473.4,6,5,4,2,0.8333333333333334,0.6666666666666666,2025-01-12 13:52:22.061666
No,safeds,safeds.data.tabular.containers._column.transform.524.4,90,89,61,8,0.9888888888888889,0.6777777777777778,2025-01-12 13:52:22.061666
No,safeds,safeds.data.tabular.transformation._table_transformer.transform.34.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.062655
No,safeds,safeds.data.tabular.transformation._one_hot_encoder.transform.154.4,3911,3910,2628,11,0.9997443109179238,0.6719509076962413,2025-01-12 13:52:22.072871
No,safeds,safeds.data.tabular.containers._table.add_column.861.4,117,116,80,6,0.9914529914529915,0.6837606837606838,2025-01-12 13:52:22.075384
No,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,201,200,136,7,0.9950248756218906,0.6766169154228856,2025-01-12 13:52:22.076383
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.107.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.076383
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.151.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.077400
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.196.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.077400
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.241.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.078403
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.286.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.078403
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.331.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.078403
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.369.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.079402
No,safeds,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,2025-01-12 13:52:22.079402
No,safeds,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,2025-01-12 13:52:22.080677
No,safeds,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 13:52:22.080677
No,safeds,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 13:52:22.081581
No,safeds,safeds.data.tabular.containers._column.missing_value_ratio.731.4,20,19,13,5,0.95,0.65,2025-01-12 13:52:22.081581
No,safeds,safeds.data.tabular.containers._column._count_missing_values.1029.4,15,14,11,4,0.9333333333333333,0.7333333333333333,2025-01-12 13:52:22.082580
No,safeds,safeds.data.tabular.containers._column.stability.782.4,10,9,6,3,0.9,0.6,2025-01-12 13:52:22.082580
No,safeds,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 13:52:22.082580
No,safeds,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 13:52:22.083577
No,safeds,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,2025-01-12 13:52:22.083577
No,safeds,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 13:52:22.083577
No,safeds,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.084938
No,safeds,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.085607
No,safeds,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.085607
No,safeds,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.085607
No,safeds,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.086651
No,safeds,safeds.data.tabular.containers._table._repr_html_.2338.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.086651
No,safeds,safeds.data.tabular.containers._row.column_names.314.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.086651
No,safeds,safeds.data.tabular.containers._table.column_names.499.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.087648
No,safeds,safeds.data.tabular.typing._schema.column_names.141.4,2,1,1,1,0.5,0.5,2025-01-12 13:52:22.087648
No,safeds,safeds.data.tabular.containers._row.number_of_column.333.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.088647
No,safeds,safeds.data.tabular.containers._row.schema.352.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.089651
No,safeds,safeds.data.tabular.containers._table.schema.558.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.090641
No,safeds,safeds.data.tabular.containers._table.from_csv_file.84.4,225,224,156,8,0.9955555555555555,0.6933333333333334,2025-01-12 13:52:22.091638
No,safeds,safeds.data.tabular.containers._table.from_excel_file.126.4,112,111,78,6,0.9910714285714286,0.6964285714285714,2025-01-12 13:52:22.092635
No,safeds,safeds.data.tabular.containers._table.from_json_file.170.4,225,224,156,8,0.9955555555555555,0.6933333333333334,2025-01-12 13:52:22.094094
No,safeds,safeds.data.tabular.containers._table.from_rows.292.4,169,168,119,6,0.9940828402366864,0.7041420118343196,2025-01-12 13:52:22.094094
No,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,52,51,36,5,0.9807692307692307,0.6923076923076923,2025-01-12 13:52:22.095093
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.96.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.095093
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.140.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.096090
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.185.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.096714
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.230.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.096714
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.275.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.097614
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.320.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.098672
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.358.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.098672
No,safeds,safeds.data.tabular.containers._table.number_of_columns.520.4,1,0,1,0,0.0,1.0,2025-01-12 13:52:22.098672
No,safeds,safeds.data.tabular.containers._table.get_row.679.4,63,62,44,6,0.9841269841269841,0.6984126984126984,2025-01-12 13:52:22.099986
