Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
Yes,safeds,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.577688
Yes,safeds,safeds.data.tabular.containers._table._repr_html_.2338.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.578910
Yes,safeds,safeds.data.tabular.containers._row.from_dict.40.4,51,50,34,7,0.9803921568627451,0.6666666666666666,2025-01-12 00:02:48.578910
Yes,safeds,safeds.data.tabular.containers._table.from_dict.213.4,56,55,37,7,0.9821428571428571,0.6607142857142857,2025-01-12 00:02:48.579982
Yes,safeds,safeds.data.tabular.containers._row._from_pandas_dataframe.62.4,50,49,35,5,0.98,0.7,2025-01-12 00:02:48.579982
Yes,safeds,safeds.data.tabular.containers._row.column_names.314.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.580986
Yes,safeds,safeds.data.tabular.containers._table.column_names.499.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.580986
Yes,safeds,safeds.data.tabular.typing._schema.column_names.141.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.582067
Yes,safeds,safeds.data.tabular.containers._row.number_of_column.333.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.582067
Yes,safeds,safeds.data.tabular.containers._row.schema.352.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.582067
Yes,safeds,safeds.data.tabular.containers._table.schema.558.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.583323
Yes,safeds,safeds.data.tabular.containers._row.get_column_type.430.4,9,8,5,4,0.8888888888888888,0.5555555555555556,2025-01-12 00:02:48.583323
Yes,safeds,safeds.data.tabular.containers._row.sort_columns.462.4,66,65,43,8,0.9848484848484849,0.6515151515151515,2025-01-12 00:02:48.584321
Yes,safeds,safeds.data.tabular.containers._table.to_dict.2248.4,64,63,42,6,0.984375,0.65625,2025-01-12 00:02:48.585370
Yes,safeds,safeds.data.tabular.typing._schema.to_dict.219.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.585370
Yes,safeds,safeds.data.tabular.containers._table.from_csv_file.84.4,116,115,80,7,0.9913793103448276,0.6896551724137931,2025-01-12 00:02:48.586553
Yes,safeds,safeds.data.tabular.containers._table.from_excel_file.126.4,60,59,42,6,0.9833333333333333,0.7,2025-01-12 00:02:48.587551
Yes,safeds,safeds.data.tabular.containers._table.from_json_file.170.4,116,115,80,7,0.9913793103448276,0.6896551724137931,2025-01-12 00:02:48.588549
Yes,safeds,safeds.data.tabular.containers._table.from_rows.292.4,104,103,76,6,0.9903846153846154,0.7307692307692307,2025-01-12 00:02:48.590007
Yes,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,39,38,29,4,0.9743589743589743,0.7435897435897436,2025-01-12 00:02:48.590007
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.96.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.590007
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.140.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.591404
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.185.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.591404
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.230.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.592401
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.275.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.592401
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.320.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.592401
Yes,safeds,safeds.data.tabular.typing._column_type.is_nullable.358.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.593594
Yes,safeds,safeds.data.tabular.containers._table.number_of_columns.520.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.593594
Yes,safeds,safeds.data.tabular.containers._table.get_row.679.4,58,57,40,6,0.9827586206896551,0.6896551724137931,2025-01-12 00:02:48.594635
Yes,safeds,safeds.data.tabular.containers._table.summarize_statistics.745.4,820,819,552,10,0.998780487804878,0.6731707317073171,2025-01-12 00:02:48.596630
Yes,safeds,safeds.data.tabular.containers._table.add_columns.900.4,126,125,84,7,0.9920634920634921,0.6666666666666666,2025-01-12 00:02:48.597627
Yes,safeds,safeds.data.tabular.containers._table.add_row.948.4,1085,1084,737,10,0.9990783410138249,0.6792626728110599,2025-01-12 00:02:48.599873
Yes,safeds,safeds.data.tabular.containers._table.replace_column.1413.4,144,143,95,7,0.9930555555555556,0.6597222222222222,2025-01-12 00:02:48.600993
Yes,safeds,safeds.data.tabular.containers._table.add_rows.1009.4,5218,5219,3527,13,1.000191644308164,0.6759294748945956,2025-01-12 00:02:48.615358
Yes,safeds,safeds.data.tabular.containers._table.to_rows.2304.4,54,53,38,6,0.9814814814814815,0.7037037037037037,2025-01-12 00:02:48.616624
Yes,safeds,safeds.data.tabular.containers._table.filter_rows.1068.4,214,213,154,7,0.9953271028037384,0.719626168224299,2025-01-12 00:02:48.617626
Yes,safeds,safeds.data.tabular.containers._tagged_table.filter_rows.396.4,1162,1163,788,10,1.0008605851979346,0.6781411359724613,2025-01-12 00:02:48.621844
Yes,safeds,safeds.data.tabular.containers._table.group_rows_by.1101.4,5311,5312,3594,13,1.0001882884579176,0.6767087177556016,2025-01-12 00:02:48.634187
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,132,131,87,7,0.9924242424242424,0.6590909090909091,2025-01-12 00:02:48.634187
Yes,safeds,safeds.data.tabular.containers._table.remove_duplicate_rows.1279.4,53,52,37,6,0.9811320754716981,0.6981132075471698,2025-01-12 00:02:48.635619
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_missing_values.1303.4,53,52,37,6,0.9811320754716981,0.6981132075471698,2025-01-12 00:02:48.635619
Yes,safeds,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,818,817,551,10,0.9987775061124694,0.6735941320293398,2025-01-12 00:02:48.640250
Yes,safeds,safeds.data.tabular.containers._table.rename_column.1368.4,65,64,44,6,0.9846153846153847,0.676923076923077,2025-01-12 00:02:48.640250
Yes,safeds,safeds.data.tabular.containers._table.shuffle_rows.1473.4,53,52,37,6,0.9811320754716981,0.6981132075471698,2025-01-12 00:02:48.641424
Yes,safeds,safeds.data.tabular.containers._table.slice_rows.1500.4,59,58,41,6,0.9830508474576272,0.6949152542372882,2025-01-12 00:02:48.641424
Yes,safeds,safeds.data.tabular.containers._table.sort_rows.1602.4,161,160,116,7,0.9937888198757764,0.7204968944099379,2025-01-12 00:02:48.642558
Yes,safeds,safeds.data.tabular.containers._table.split_rows.1649.4,651,650,439,10,0.9984639016897081,0.674347158218126,2025-01-12 00:02:48.644553
Yes,safeds,safeds.data.tabular.containers._table.tag_columns.1695.4,473,472,316,9,0.9978858350951374,0.6680761099365751,2025-01-12 00:02:48.645551
Yes,safeds,safeds.data.tabular.containers._table.time_columns.1730.4,477,476,319,10,0.9979035639412998,0.6687631027253669,2025-01-12 00:02:48.647946
Yes,safeds,safeds.data.tabular.containers._time_series._from_table_to_time_series.76.4,475,474,318,9,0.9978947368421053,0.6694736842105263,2025-01-12 00:02:48.648943
Yes,safeds,safeds.data.tabular.containers._table.transform_column.1767.4,875,874,584,10,0.9988571428571429,0.6674285714285715,2025-01-12 00:02:48.651054
Yes,safeds,safeds.data.tabular.containers._table.transform_table.1800.4,4930,4929,3321,11,0.9997971602434077,0.6736308316430021,2025-01-12 00:02:48.664979
Yes,safeds,safeds.data.tabular.containers._table.inverse_transform_table.1838.4,6980,6979,4687,11,0.9998567335243553,0.6714899713467049,2025-01-12 00:02:48.681531
Yes,safeds,safeds.data.tabular.transformation._label_encoder.inverse_transform.117.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,2025-01-12 00:02:48.684803
Yes,safeds,safeds.data.tabular.transformation._table_transformer.inverse_transform.158.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.685801
Yes,safeds,safeds.data.tabular.transformation._range_scaler.inverse_transform.159.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,2025-01-12 00:02:48.690787
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.inverse_transform.240.4,3069,3068,2058,10,0.9996741609644836,0.6705767350928641,2025-01-12 00:02:48.697032
Yes,safeds,safeds.data.tabular.containers._table.plot_correlation_heatmap.1884.4,777,776,523,10,0.9987129987129987,0.6731016731016731,2025-01-12 00:02:48.699075
Yes,safeds,safeds.data.tabular.containers._table.plot_lineplot.1943.4,23,22,16,3,0.9565217391304348,0.6956521739130435,2025-01-12 00:02:48.700521
Yes,safeds,safeds.data.tabular.containers._table.plot_scatterplot.2004.4,23,22,16,3,0.9565217391304348,0.6956521739130435,2025-01-12 00:02:48.700521
Yes,safeds,safeds.data.tabular.containers._table.plot_boxplots.2062.4,783,782,527,10,0.9987228607918263,0.6730523627075351,2025-01-12 00:02:48.702954
Yes,safeds,safeds.data.tabular.containers._table.plot_histograms.2109.4,16,15,13,3,0.9375,0.8125,2025-01-12 00:02:48.702954
Yes,safeds,safeds.data.tabular.containers._table.to_csv_file.2148.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 00:02:48.704421
Yes,safeds,safeds.data.tabular.containers._table.to_excel_file.2179.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 00:02:48.705512
Yes,safeds,safeds.data.tabular.containers._table.to_json_file.2217.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 00:02:48.705512
Yes,safeds,safeds.data.tabular.containers._table.__dataframe__.2353.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.706741
Yes,safeds,safeds.data.tabular.containers._tagged_table.features.183.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.706741
Yes,safeds,safeds.data.tabular.containers._tagged_table.target.195.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.707743
Yes,safeds,safeds.data.tabular.containers._tagged_table.add_column_as_feature.210.4,1077,1076,721,10,0.9990714948932219,0.669452181987001,2025-01-12 00:02:48.710076
Yes,safeds,safeds.data.tabular.containers._tagged_table.add_columns_as_features.239.4,1265,1264,845,10,0.9992094861660079,0.6679841897233202,2025-01-12 00:02:48.713554
Yes,safeds,safeds.data.tabular.containers._time_series.time.205.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.714602
Yes,safeds,safeds.data.tabular.transformation._discretizer.fit.39.4,123,122,87,8,0.991869918699187,0.7073170731707317,2025-01-12 00:02:48.714602
Yes,safeds,safeds.data.tabular.transformation._imputer.fit.94.4,1325,1324,891,10,0.999245283018868,0.6724528301886793,2025-01-12 00:02:48.718930
Yes,safeds,safeds.data.tabular.typing._imputer_strategy._augment_imputer.14.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.718930
Yes,safeds,safeds.data.tabular.transformation._imputer._augment_imputer.56.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.718930
Yes,safeds,safeds.data.tabular.transformation._imputer._augment_imputer.66.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.720065
Yes,safeds,safeds.data.tabular.transformation._imputer._augment_imputer.75.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.720065
Yes,safeds,safeds.data.tabular.transformation._imputer._augment_imputer.84.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.721117
Yes,safeds,safeds.data.tabular.transformation._label_encoder.fit.22.4,1251,1250,840,10,0.9992006394884093,0.6714628297362111,2025-01-12 00:02:48.725281
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.fit.71.4,1573,1572,1054,10,0.9993642720915448,0.670057215511761,2025-01-12 00:02:48.728909
Yes,safeds,safeds.data.tabular.transformation._range_scaler.fit.35.4,1255,1254,841,10,0.999203187250996,0.6701195219123506,2025-01-12 00:02:48.732054
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.fit.17.4,1254,1253,841,10,0.9992025518341308,0.6706539074960127,2025-01-12 00:02:48.735373
Yes,safeds,safeds.data.tabular.transformation._table_transformer.fit.14.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.736387
Yes,safeds,safeds.data.tabular.transformation._table_transformer.fit.140.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.736387
Yes,safeds,safeds.ml.classical._util_sklearn.fit.19.0,1543,1542,1030,10,0.9993519118600129,0.6675307841866494,2025-01-12 00:02:48.741745
Yes,safeds,safeds.ml.classical.classification._ada_boost.fit.102.4,1604,1603,1070,11,0.9993765586034913,0.6670822942643392,2025-01-12 00:02:48.745403
Yes,safeds,safeds.ml.classical.classification._classifier._get_sklearn_classifier.82.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.746880
Yes,safeds,safeds.ml.classical.classification._decision_tree._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.746880
Yes,safeds,safeds.ml.classical.classification._logistic_regression._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.746880
Yes,safeds,safeds.ml.classical.classification._random_forest._get_sklearn_classifier.140.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.748126
Yes,safeds,safeds.ml.classical.classification._k_nearest_neighbors._get_sklearn_classifier.153.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.748126
Yes,safeds,safeds.ml.classical.classification._gradient_boosting._get_sklearn_classifier.160.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.749181
Yes,safeds,safeds.ml.classical.classification._support_vector_machine._get_sklearn_classifier.248.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.749181
Yes,safeds,safeds.ml.classical.classification._classifier.fit.21.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.750248
Yes,safeds,safeds.ml.classical.classification._decision_tree.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,2025-01-12 00:02:48.753652
Yes,safeds,safeds.ml.classical.classification._gradient_boosting.fit.77.4,1591,1590,1063,11,0.9993714644877436,0.6681332495285983,2025-01-12 00:02:48.759117
Yes,safeds,safeds.ml.classical.classification._k_nearest_neighbors.fit.59.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,2025-01-12 00:02:48.763107
Yes,safeds,safeds.ml.classical.classification._logistic_regression.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,2025-01-12 00:02:48.767571
Yes,safeds,safeds.ml.classical.classification._random_forest.fit.57.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,2025-01-12 00:02:48.772008
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.fit.165.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,2025-01-12 00:02:48.778929
Yes,safeds,safeds.ml.classical.regression._ada_boost.fit.102.4,1610,1609,1073,11,0.9993788819875776,0.6664596273291925,2025-01-12 00:02:48.783472
Yes,safeds,safeds.ml.classical.regression._regressor._get_sklearn_regressor.81.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.783472
Yes,safeds,safeds.ml.classical.regression._decision_tree._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.784801
Yes,safeds,safeds.ml.classical.regression._linear_regression._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.784801
Yes,safeds,safeds.ml.classical.regression._random_forest._get_sklearn_regressor.140.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.784801
Yes,safeds,safeds.ml.classical.regression._lasso_regression._get_sklearn_regressor.150.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.786249
Yes,safeds,safeds.ml.classical.regression._ridge_regression._get_sklearn_regressor.151.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.786249
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors._get_sklearn_regressor.154.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.786249
Yes,safeds,safeds.ml.classical.regression._gradient_boosting._get_sklearn_regressor.160.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.787246
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression._get_sklearn_regressor.190.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.788247
Yes,safeds,safeds.ml.classical.regression._support_vector_machine._get_sklearn_regressor.248.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.789496
Yes,safeds,safeds.ml.classical.regression._decision_tree.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,2025-01-12 00:02:48.793992
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression.fit.107.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,2025-01-12 00:02:48.798311
Yes,safeds,safeds.ml.classical.regression._gradient_boosting.fit.77.4,1591,1590,1063,11,0.9993714644877436,0.6681332495285983,2025-01-12 00:02:48.802730
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors.fit.59.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,2025-01-12 00:02:48.807134
Yes,safeds,safeds.ml.classical.regression._lasso_regression.fit.67.4,1584,1583,1059,11,0.9993686868686869,0.6685606060606061,2025-01-12 00:02:48.811151
Yes,safeds,safeds.ml.classical.regression._linear_regression.fit.26.4,1549,1548,1033,11,0.9993544222078761,0.6668818592640413,2025-01-12 00:02:48.815538
Yes,safeds,safeds.ml.classical.regression._random_forest.fit.57.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,2025-01-12 00:02:48.818968
Yes,safeds,safeds.ml.classical.regression._regressor.fit.20.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.819966
Yes,safeds,safeds.ml.classical.regression._ridge_regression.fit.68.4,1585,1584,1060,11,0.9993690851735015,0.668769716088328,2025-01-12 00:02:48.824541
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.fit.165.4,1583,1582,1058,11,0.9993682880606444,0.6683512318382817,2025-01-12 00:02:48.828595
Yes,safeds,safeds.data.tabular.transformation._discretizer.is_fitted.147.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.829821
Yes,safeds,safeds.data.tabular.transformation._imputer.is_fitted.218.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.829821
Yes,safeds,safeds.data.tabular.transformation._label_encoder.is_fitted.176.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.830824
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.is_fitted.338.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.830824
Yes,safeds,safeds.data.tabular.transformation._range_scaler.is_fitted.221.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.830824
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.is_fitted.203.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.831827
Yes,safeds,safeds.data.tabular.transformation._table_transformer.is_fitted.105.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.831827
Yes,safeds,safeds.ml.classical.classification._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.833049
Yes,safeds,safeds.ml.classical.classification._classifier.is_fitted.71.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.833049
Yes,safeds,safeds.ml.classical.classification._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.833049
Yes,safeds,safeds.ml.classical.classification._gradient_boosting.is_fitted.149.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.834185
Yes,safeds,safeds.ml.classical.classification._k_nearest_neighbors.is_fitted.142.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.834185
Yes,safeds,safeds.ml.classical.classification._logistic_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.834185
Yes,safeds,safeds.ml.classical.classification._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.835187
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.835187
Yes,safeds,safeds.ml.classical.regression._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.835187
Yes,safeds,safeds.ml.classical.regression._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.836596
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression.is_fitted.179.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.836596
Yes,safeds,safeds.ml.classical.regression._gradient_boosting.is_fitted.149.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.836596
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors.is_fitted.143.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.836596
Yes,safeds,safeds.ml.classical.regression._lasso_regression.is_fitted.139.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.838080
Yes,safeds,safeds.ml.classical.regression._linear_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.839428
Yes,safeds,safeds.ml.classical.regression._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.839428
Yes,safeds,safeds.ml.classical.regression._regressor.is_fitted.70.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.839428
Yes,safeds,safeds.ml.classical.regression._ridge_regression.is_fitted.140.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.840922
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.841922
Yes,safeds,safeds.data.tabular.transformation._discretizer.get_names_of_added_columns.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.841922
Yes,safeds,safeds.data.tabular.transformation._imputer.get_names_of_added_columns.229.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.842967
Yes,safeds,safeds.data.tabular.transformation._label_encoder.get_names_of_added_columns.187.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.842967
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.get_names_of_added_columns.353.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.844093
Yes,safeds,safeds.data.tabular.transformation._range_scaler.get_names_of_added_columns.232.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.844093
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.get_names_of_added_columns.214.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.844093
Yes,safeds,safeds.data.tabular.transformation._table_transformer.get_names_of_added_columns.57.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.845326
Yes,safeds,safeds.data.tabular.transformation._discretizer.get_names_of_changed_columns.177.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.845326
Yes,safeds,safeds.data.tabular.transformation._imputer.get_names_of_changed_columns.248.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.845326
Yes,safeds,safeds.data.tabular.transformation._label_encoder.get_names_of_changed_columns.206.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.846578
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.get_names_of_changed_columns.372.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.846578
Yes,safeds,safeds.data.tabular.transformation._range_scaler.get_names_of_changed_columns.251.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.846578
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.get_names_of_changed_columns.233.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.847701
Yes,safeds,safeds.data.tabular.transformation._table_transformer.get_names_of_changed_columns.73.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.847701
Yes,safeds,safeds.data.tabular.transformation._discretizer.get_names_of_removed_columns.195.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.847701
Yes,safeds,safeds.data.tabular.transformation._imputer.get_names_of_removed_columns.266.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.848910
Yes,safeds,safeds.data.tabular.transformation._label_encoder.get_names_of_removed_columns.224.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.848910
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.get_names_of_removed_columns.390.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.849995
Yes,safeds,safeds.data.tabular.transformation._range_scaler.get_names_of_removed_columns.269.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.849995
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.get_names_of_removed_columns.251.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.849995
Yes,safeds,safeds.data.tabular.transformation._table_transformer.get_names_of_removed_columns.89.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.851040
Yes,safeds,safeds.data.tabular.transformation._table_transformer.fit_and_transform.115.4,11713,11712,7877,11,0.99991462477589,0.6725006403141808,2025-01-12 00:02:48.878413
Yes,safeds,safeds.data.tabular.typing._schema.__hash__.67.4,5,4,4,1,0.8,0.8,2025-01-12 00:02:48.878413
Yes,safeds,safeds.data.tabular.typing._schema._repr_markdown_.304.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.879415
Yes,safeds,safeds.exceptions._generic.value.124.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.879415
Yes,safeds,safeds.ml.classical._util_sklearn.predict.80.0,2549,2548,1703,10,0.9996076892899176,0.6681051392703021,2025-01-12 00:02:48.885512
Yes,safeds,safeds.ml.classical.classification._ada_boost.predict.145.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.893771
Yes,safeds,safeds.ml.classical.classification._classifier.predict.44.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.894774
Yes,safeds,safeds.ml.classical.classification._decision_tree.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.899858
Yes,safeds,safeds.ml.classical.classification._gradient_boosting.predict.116.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.907564
Yes,safeds,safeds.ml.classical.classification._k_nearest_neighbors.predict.109.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.913247
Yes,safeds,safeds.ml.classical.classification._logistic_regression.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.919991
Yes,safeds,safeds.ml.classical.classification._random_forest.predict.96.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.926653
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.predict.204.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.935309
Yes,safeds,safeds.ml.classical.regression._ada_boost.predict.145.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.943048
Yes,safeds,safeds.ml.classical.regression._decision_tree.predict.65.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.948091
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression.predict.146.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.955362
Yes,safeds,safeds.ml.classical.regression._gradient_boosting.predict.116.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.961355
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors.predict.110.4,2550,2549,1703,11,0.9996078431372549,0.667843137254902,2025-01-12 00:02:48.969361
