Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
Yes,safeds,safeds.data.image.containers._image.__init__.89.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.043137
Yes,safeds,safeds.data.tabular.containers._column.__init__.89.4,40,39,28,4,0.975,0.7,2025-01-12 18:24:09.046987
Yes,safeds,safeds.data.tabular.containers._row.__init__.109.4,48,47,33,5,0.9791666666666666,0.6875,2025-01-12 18:24:09.048010
Yes,safeds,safeds.data.tabular.containers._table.__init__.385.4,53,52,36,5,0.9811320754716981,0.6792452830188679,2025-01-12 18:24:09.050079
Yes,safeds,safeds.data.tabular.transformation._discretizer.__init__.31.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.051192
Yes,safeds,safeds.data.tabular.transformation._imputer.__init__.50.12,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.052197
Yes,safeds,safeds.data.tabular.transformation._imputer.__init__.87.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.052197
Yes,safeds,safeds.data.tabular.transformation._label_encoder.__init__.18.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.053201
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.__init__.62.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.054205
Yes,safeds,safeds.data.tabular.transformation._range_scaler.__init__.27.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.054205
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.__init__.13.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.055489
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.056493
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.131.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.056493
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.176.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.057496
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.221.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.058513
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.266.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.058513
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.311.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.059749
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.349.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.059749
Yes,safeds,safeds.data.tabular.typing._schema.__init__.64.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.060754
Yes,safeds,safeds.exceptions._data.__init__.19.4,4,3,3,1,0.75,0.75,2025-01-12 18:24:09.060754
Yes,safeds,safeds.exceptions._data.__init__.37.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.061756
Yes,safeds,safeds.exceptions._data.__init__.48.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.061756
Yes,safeds,safeds.exceptions._data.__init__.66.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.061756
Yes,safeds,safeds.exceptions._data.__init__.80.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 18:24:09.062970
Yes,safeds,safeds.exceptions._data.__init__.99.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.062970
Yes,safeds,safeds.exceptions._data.__init__.106.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.062970
Yes,safeds,safeds.exceptions._data.__init__.113.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.064164
Yes,safeds,safeds.exceptions._data.__init__.120.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.065166
Yes,safeds,safeds.exceptions._data.__init__.132.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.067345
Yes,safeds,safeds.exceptions._data.__init__.142.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.068520
Yes,safeds,safeds.exceptions._data.__init__.163.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.068520
Yes,safeds,safeds.exceptions._generic.__init__.24.4,24,23,20,4,0.9583333333333334,0.8333333333333334,2025-01-12 18:24:09.068520
Yes,safeds,safeds.exceptions._generic.__init__.101.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.069924
Yes,safeds,safeds.exceptions._ml.__init__.11.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.069924
Yes,safeds,safeds.exceptions._ml.__init__.25.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.070929
Yes,safeds,safeds.exceptions._ml.__init__.32.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.070929
Yes,safeds,safeds.exceptions._ml.__init__.46.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.071933
Yes,safeds,safeds.exceptions._ml.__init__.53.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.071933
Yes,safeds,safeds.exceptions._ml.__init__.67.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.072937
Yes,safeds,safeds.exceptions._ml.__init__.74.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.072937
Yes,safeds,safeds.ml.classical.regression._ada_boost.__init__.39.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-12 18:24:09.073948
Yes,safeds,safeds.ml.classical.regression._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.075001
Yes,safeds,safeds.ml.classical.regression._gradient_boosting.__init__.37.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-12 18:24:09.075001
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors.__init__.34.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.076174
Yes,safeds,safeds.ml.classical.classification._logistic_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.077179
Yes,safeds,safeds.ml.classical.regression._random_forest.__init__.32.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.077179
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.078184
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.078184
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,37,36,28,6,0.972972972972973,0.7567567567567568,2025-01-12 18:24:09.079188
Yes,safeds,safeds.ml.classical.regression._lasso_regression.__init__.33.4,36,35,27,6,0.9722222222222222,0.75,2025-01-12 18:24:09.079188
Yes,safeds,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.080191
Yes,safeds,safeds.ml.classical.regression._ridge_regression.__init__.34.4,37,36,28,6,0.972972972972973,0.7567567567567568,2025-01-12 18:24:09.080191
Yes,safeds,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.082192
Yes,safeds,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.083200
Yes,safeds,safeds.data.image.containers._image.from_file.46.4,5,4,3,2,0.8,0.6,2025-01-12 18:24:09.084186
Yes,safeds,safeds.data.image.containers._image.from_bytes.65.4,5,4,3,2,0.8,0.6,2025-01-12 18:24:09.084186
Yes,safeds,safeds.data.tabular.typing._column_type._data_type.31.4,38,37,27,3,0.9736842105263158,0.7105263157894737,2025-01-12 18:24:09.086573
Yes,safeds,safeds.data.tabular.typing._column_type.column_type_of_type.51.8,18,17,12,2,0.9444444444444444,0.6666666666666666,2025-01-12 18:24:09.087571
Yes,safeds,safeds.data.tabular.typing._schema._from_pandas_dataframe.38.4,46,45,32,4,0.9782608695652174,0.6956521739130435,2025-01-12 18:24:09.088630
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,62,61,41,5,0.9838709677419355,0.6612903225806451,2025-01-12 18:24:09.088630
Yes,safeds,safeds.data.tabular.containers._column._from_pandas_series.55.4,41,40,29,4,0.975609756097561,0.7073170731707317,2025-01-12 18:24:09.089776
Yes,safeds,safeds.data.tabular.containers._table.has_column.622.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.089776
Yes,safeds,safeds.data.tabular.typing._schema.has_column.159.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.091088
Yes,safeds,safeds.data.tabular.containers._table.get_column_type.649.4,9,8,5,4,0.8888888888888888,0.5555555555555556,2025-01-12 18:24:09.092105
Yes,safeds,safeds.data.tabular.typing._schema.get_column_type.185.4,8,7,5,3,0.875,0.625,2025-01-12 18:24:09.092105
Yes,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.092105
Yes,safeds,safeds.data.tabular.containers._time_series._as_table.219.4,128,127,85,7,0.9921875,0.6640625,2025-01-12 18:24:09.093396
Yes,safeds,safeds.data.tabular.containers._table.from_columns.244.4,62,61,42,6,0.9838709677419355,0.6774193548387096,2025-01-12 18:24:09.094396
Yes,safeds,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,51,50,36,5,0.9803921568627451,0.7058823529411765,2025-01-12 18:24:09.095563
Yes,safeds,safeds.data.tabular.containers._table.to_columns.2286.4,63,62,41,6,0.9841269841269841,0.6507936507936508,2025-01-12 18:24:09.095563
Yes,safeds,safeds.data.tabular.containers._tagged_table._as_table.273.4,128,127,85,7,0.9921875,0.6640625,2025-01-12 18:24:09.096779
Yes,safeds,safeds.data.tabular.containers._table._as_table.847.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.096779
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,117,116,80,7,0.9914529914529915,0.6837606837606838,2025-01-12 18:24:09.099669
Yes,safeds,safeds.exceptions._generic._str_lower_bound.129.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.101113
Yes,safeds,safeds.exceptions._generic._str_upper_bound.133.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.101113
Yes,safeds,safeds.exceptions._generic._check_lower_bound.137.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.102117
Yes,safeds,safeds.exceptions._generic._check_upper_bound.148.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.102117
Yes,safeds,safeds.exceptions._generic._str_lower_bound.187.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.103156
Yes,safeds,safeds.exceptions._generic._str_upper_bound.191.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.103156
Yes,safeds,safeds.exceptions._generic._check_lower_bound.195.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.104158
Yes,safeds,safeds.exceptions._generic._check_upper_bound.206.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.105403
Yes,safeds,safeds.exceptions._generic._str_lower_bound.253.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.105403
Yes,safeds,safeds.exceptions._generic._str_upper_bound.257.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.106404
Yes,safeds,safeds.exceptions._generic._check_lower_bound.261.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.106404
Yes,safeds,safeds.exceptions._generic._check_upper_bound.272.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.107510
Yes,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-12 18:24:09.107510
Yes,safeds,safeds.ml.classical.classification._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.108599
Yes,safeds,safeds.ml.classical.classification._gradient_boosting.__init__.37.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-12 18:24:09.108599
Yes,safeds,safeds.ml.classical.classification._k_nearest_neighbors.__init__.34.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.109602
Yes,safeds,safeds.ml.classical.classification._random_forest.__init__.32.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.109602
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.__init__.50.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.110839
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.__init__.100.12,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 18:24:09.111843
Yes,safeds,safeds.data.image.containers._image.__eq__.92.4,4,3,3,1,0.75,0.75,2025-01-12 18:24:09.111843
Yes,safeds,safeds.data.tabular.containers._column.__eq__.116.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 18:24:09.112846
Yes,safeds,safeds.data.tabular.containers._row.__eq__.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 18:24:09.112846
Yes,safeds,safeds.data.tabular.containers._table.__eq__.426.4,737,736,493,10,0.9986431478968792,0.6689280868385346,2025-01-12 18:24:09.118035
Yes,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,128,127,85,7,0.9921875,0.6640625,2025-01-12 18:24:09.119276
Yes,safeds,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.119276
Yes,safeds,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.120585
Yes,safeds,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.120585
Yes,safeds,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.121582
Yes,safeds,safeds.data.tabular.typing._schema.__sizeof__.104.4,4,3,3,1,0.75,0.75,2025-01-12 18:24:09.121582
Yes,safeds,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 18:24:09.122621
Yes,safeds,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 18:24:09.122621
Yes,safeds,safeds.data.image.containers._image._set_device.160.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.123967
Yes,safeds,safeds.data.image.containers._image.width.176.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.124987
Yes,safeds,safeds.data.image.containers._image.height.188.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.125991
Yes,safeds,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.125991
Yes,safeds,safeds.data.image.containers._image.device.212.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.127007
Yes,safeds,safeds.data.image.containers._image.to_jpeg_file.227.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 18:24:09.127007
Yes,safeds,safeds.data.image.containers._image.to_png_file.244.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.128035
Yes,safeds,safeds.data.image.containers._image.resize.263.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.128035
Yes,safeds,safeds.data.image.containers._image.convert_to_grayscale.279.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.129063
Yes,safeds,safeds.data.image.containers._image.crop.301.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.129063
Yes,safeds,safeds.data.image.containers._image.flip_vertically.321.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.130433
Yes,safeds,safeds.data.image.containers._image.flip_horizontally.334.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.130433
Yes,safeds,safeds.data.image.containers._image.adjust_brightness.347.4,40,39,30,6,0.975,0.75,2025-01-12 18:24:09.132502
Yes,safeds,safeds.data.image.containers._image.add_noise.391.4,38,37,28,6,0.9736842105263158,0.7368421052631579,2025-01-12 18:24:09.133685
Yes,safeds,safeds.data.image.containers._image.adjust_contrast.419.4,40,39,30,6,0.975,0.75,2025-01-12 18:24:09.135292
Yes,safeds,safeds.data.image.containers._image.adjust_color_balance.462.4,44,43,32,6,0.9772727272727273,0.7272727272727273,2025-01-12 18:24:09.135766
Yes,safeds,safeds.data.image.containers._image.blur.500.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.135766
Yes,safeds,safeds.data.image.containers._image.sharpen.519.4,40,39,30,6,0.975,0.75,2025-01-12 18:24:09.136766
Yes,safeds,safeds.data.image.containers._image.invert_colors.562.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.138105
Yes,safeds,safeds.data.image.containers._image.rotate_right.581.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.139106
Yes,safeds,safeds.data.image.containers._image.rotate_left.594.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.139106
Yes,safeds,safeds.data.image.containers._image.find_edges.607.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 18:24:09.140104
Yes,safeds,safeds.data.tabular.containers._column.__contains__.113.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.140104
Yes,safeds,safeds.data.tabular.containers._row.__contains__.132.4,4,3,2,2,0.75,0.5,2025-01-12 18:24:09.140104
Yes,safeds,safeds.data.tabular.containers._row.has_column.404.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.141101
Yes,safeds,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.141101
Yes,safeds,safeds.data.tabular.containers._column.__getitem__.155.4,49,48,34,5,0.9795918367346939,0.6938775510204082,2025-01-12 18:24:09.142098
Yes,safeds,safeds.data.tabular.containers._row.__getitem__.191.4,10,9,5,4,0.9,0.5,2025-01-12 18:24:09.142098
Yes,safeds,safeds.data.tabular.containers._row.get_value.373.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 18:24:09.143095
Yes,safeds,safeds.data.tabular.containers._column.__iter__.194.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.143095
Yes,safeds,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.143095
Yes,safeds,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.144503
Yes,safeds,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.144503
Yes,safeds,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.144503
Yes,safeds,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.145789
Yes,safeds,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.145789
Yes,safeds,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.146789
Yes,safeds,safeds.data.tabular.containers._table.__repr__.460.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.146789
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.134.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.147908
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.179.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.149903
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.224.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.150919
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.269.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.150919
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.314.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.151894
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.352.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.151894
Yes,safeds,safeds.data.tabular.typing._schema.__repr__.86.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.152904
Yes,safeds,safeds.exceptions._data.__repr__.23.12,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.152904
Yes,safeds,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.154013
Yes,safeds,safeds.data.tabular.containers._row.__str__.283.4,13,12,7,5,0.9230769230769231,0.5384615384615384,2025-01-12 18:24:09.154013
Yes,safeds,safeds.data.tabular.containers._row.to_dict.495.4,10,9,5,4,0.9,0.5,2025-01-12 18:24:09.155325
Yes,safeds,safeds.data.tabular.containers._table.__str__.489.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.155325
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.53.12,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.156702
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.63.12,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.157704
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.72.12,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.157704
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.81.12,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.157704
Yes,safeds,safeds.data.tabular.typing._schema.__str__.114.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 18:24:09.158846
Yes,safeds,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.158846
Yes,safeds,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.159864
Yes,safeds,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.160924
Yes,safeds,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.160924
Yes,safeds,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.161919
Yes,safeds,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.162926
Yes,safeds,safeds.data.tabular.containers._column.get_value.359.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 18:24:09.162926
Yes,safeds,safeds.data.tabular.containers._column.all.394.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.163967
Yes,safeds,safeds.data.tabular.containers._column.any.420.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.165000
Yes,safeds,safeds.data.tabular.containers._column.none.446.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.166422
Yes,safeds,safeds.data.tabular.containers._column.has_missing_values.473.4,5,4,3,2,0.8,0.6,2025-01-12 18:24:09.166422
Yes,safeds,safeds.data.tabular.containers._column.rename.499.4,43,42,30,5,0.9767441860465116,0.6976744186046512,2025-01-12 18:24:09.167432
Yes,safeds,safeds.data.tabular.containers._column.transform.524.4,43,42,29,6,0.9767441860465116,0.6744186046511628,2025-01-12 18:24:09.167432
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,138,137,97,6,0.9927536231884058,0.7028985507246377,2025-01-12 18:24:09.168453
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.107.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.169654
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.151.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.169654
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.196.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.169654
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.241.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.170658
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.286.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.170658
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.331.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.171655
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.369.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.171655
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,66,65,48,6,0.9848484848484849,0.7272727272727273,2025-01-12 18:24:09.172652
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,64,63,46,6,0.984375,0.71875,2025-01-12 18:24:09.172652
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.transform.154.4,2054,2053,1377,10,0.9995131450827653,0.6703992210321325,2025-01-12 18:24:09.178016
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,64,63,43,6,0.984375,0.671875,2025-01-12 18:24:09.178016
Yes,safeds,safeds.data.tabular.transformation._range_scaler.transform.98.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,2025-01-12 18:24:09.182773
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,134,133,91,7,0.9925373134328358,0.6791044776119403,2025-01-12 18:24:09.184216
Yes,safeds,safeds.data.tabular.transformation._table_transformer.transform.34.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.184216
Yes,safeds,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,2025-01-12 18:24:09.185629
Yes,safeds,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,2025-01-12 18:24:09.185629
Yes,safeds,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 18:24:09.185629
Yes,safeds,safeds.data.tabular.containers._column.mean.651.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 18:24:09.186740
Yes,safeds,safeds.data.tabular.containers._column.median.676.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 18:24:09.186740
Yes,safeds,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 18:24:09.187737
Yes,safeds,safeds.data.tabular.containers._column.missing_value_ratio.731.4,7,6,3,3,0.8571428571428571,0.42857142857142855,2025-01-12 18:24:09.187737
Yes,safeds,safeds.data.tabular.containers._column._count_missing_values.1029.4,2,1,1,1,0.5,0.5,2025-01-12 18:24:09.188735
Yes,safeds,safeds.data.tabular.containers._column.mode.760.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.188735
Yes,safeds,safeds.data.tabular.containers._column.stability.782.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 18:24:09.188735
Yes,safeds,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 18:24:09.188735
Yes,safeds,safeds.data.tabular.containers._column.sum.852.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 18:24:09.190167
Yes,safeds,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 18:24:09.190167
Yes,safeds,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,2025-01-12 18:24:09.191340
Yes,safeds,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 18:24:09.191340
Yes,safeds,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.192337
Yes,safeds,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.192337
Yes,safeds,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.193508
Yes,safeds,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.193508
Yes,safeds,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,2025-01-12 18:24:09.193508
