Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,safeds,No,safeds.data.image.containers._image.from_file.46.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-08 14:37:51.478540
Yes,safeds,No,safeds.data.image.containers._image.from_bytes.65.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-04-08 14:37:51.484262
Yes,safeds,No,safeds.data.image.containers._image.__init__.89.4,1,0,1,0,0,0.0,1.0,Impure,Pure,2025-04-08 14:37:51.485430
Yes,safeds,No,safeds.data.image.containers._image.__eq__.92.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-04-08 14:37:51.485430
Yes,safeds,No,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-08 14:37:51.486432
Yes,safeds,No,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-08 14:37:51.486432
Yes,safeds,No,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-08 14:37:51.486432
Yes,safeds,No,safeds.data.image.containers._image._set_device.160.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-08 14:37:51.487429
Yes,safeds,No,safeds.data.image.containers._image.width.176.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 14:37:51.487751
Yes,safeds,No,safeds.data.image.containers._image.height.188.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 14:37:51.488272
Yes,safeds,No,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 14:37:51.488785
Yes,safeds,No,safeds.data.image.containers._image.device.212.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 14:37:51.488785
Yes,safeds,No,safeds.data.image.containers._image.to_jpeg_file.227.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-04-08 14:37:51.489800
